,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Place Info,Retweets,Favorites,Language,Source,Tweet Text_cln,Subjectivity,Polarity
271,"RT @sacrednanners: OKAY, so Trainer comms! I'm in a Pokemon mood, so these are on the table this time!
They go for 30 bucks (35 if you wann…",2021-09-19 20:26:12,1439687287151988740,FlanTweetsSome,"Indiana, USA",35,0,en,Twitter for Android,": OKAY, so Trainer comms! I'm in a Pokemon mood, so these are on the table this time!
They go for 30 bucks (35 if you wann…",0.5,0.78125
272,RT @Pokemon: Hope you're stocked up on potions! 😫 https://t.co/s77krns4mO,2021-09-19 20:26:11,1439687286078115841,NinPlay307,"Riverside, CA",602,0,en,Twitter for iPhone,: Hope you're stocked up on potions! 😫 ,0.0,0.0
273,"Top 5 favorite pokemon, what are YOUR top 5 favorite pokemon? https://t.co/OhthIYL5jW",2021-09-19 20:26:10,1439687282869538822,M_Swag_Cytrus,oceano,0,1,en,Twitter for Android,"Top 5 favorite pokemon, what are YOUR top 5 favorite pokemon? ",0.75,0.5
274,RT @xxTze: Shroomish #Pokemon https://t.co/e4EqbauaCz,2021-09-19 20:26:10,1439687282328547328,SHROOMlSH,petalburg woods,3,0,en,TweetDeck,: Shroomish Pokemon ,0.0,0.0
275,"RT @EelektrosSpheal: I CANNOT EXPRESS MYSELF ENOUGH WHEN I SAY POKÉMON X AND Y WERE THE BEST GAMES EVER CREATED, I HAVE NEVER FELT SO FUCKI…",2021-09-19 20:26:10,1439687281888186371,_Max_was_here_,JOJOLANDS,45,0,en,Twitter Web App,": I CANNOT EXPRESS MYSELF ENOUGH WHEN I SAY POKÉMON X AND Y WERE THE BEST GAMES EVER CREATED, I HAVE NEVER FELT SO FUCKI…",0.4,0.5
276,@LukyraLab Sparky :Perfect for the Pokemon tech genius,2021-09-19 20:26:09,1439687277572206598,loftsryan01,,0,0,en,Twitter for Android, Sparky :Perfect for the Pokemon tech genius,1.0,1.0
277,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:26:09,1439687276682940421,SirArceon,"In my room, on my Switch",648,0,en,Twitter for Android,: it marnie pokemon ,0.0,0.0
278,RT @MegamanUMX: X - Dialga Armor. #Pokemon and #MegamanX crossover. https://t.co/AKC9KzmNAK,2021-09-19 20:26:07,1439687269246455809,ralphdro,T Sunny atracado em L Lominsa,199,0,en,Twitter for Android,: X - Dialga Armor. Pokemon and MegamanX crossover. ,0.0,0.0
279,RT @PokemonUnite: What a goal! The Nintendo Switch version of #PokemonUNITE has just exceeded 9 million downloads! To show our excitement a…,2021-09-19 20:26:06,1439687264267747328,pokemon_manga96,,1493,0,en,Twitter for Android,: What a goal! The Nintendo Switch version of PokemonUNITE has just exceeded 9 million downloads! To show our excitement a…,0.0,0.0
280,Pokemon black and white. https://t.co/xbiK6U9HBw,2021-09-19 20:26:05,1439687258412654596,omoriost,She/They,0,2,en,Twitter for iPhone,Pokemon black and white. ,0.21666666666666667,-0.08333333333333333
281,RT @JoeZieja: THE RETURN OF PROFESSOR TREEJA! A Pokemon professor accurately breaks down the math of Joe's kickstarter (link in bio - thank…,2021-09-19 20:26:04,1439687254708998150,CJluvsMJ27,,35,0,en,Twitter for iPhone,: THE RETURN OF PROFESSOR TREEJA! A Pokemon professor accurately breaks down the math of Joe's kickstarter (link in bio - thank…,0.46111111111111114,0.12222222222222225
282,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:26:01,1439687242193072128,Hecklindarn,gigoes house,648,0,en,Twitter Web App,: it marnie pokemon ,0.0,0.0
283,RT @Touyarokii: I drew Hilbert &amp; Hilda to celebrate Pokemon B&amp;W’s 11th anniversary! 🎉✨ #BW11周年 https://t.co/k3U2E3DVf8,2021-09-19 20:26:00,1439687240217726976,Ultra_Vaporeon,Vaporeon Pond,185,0,en,Twitter for Android,: I drew Hilbert &amp; Hilda to celebrate Pokemon B&amp;W’s 11th anniversary! 🎉✨ BW11周年 ,0.0,0.0
284,Going live with my Pokémon Platinum nuzlocke!  Today we brave the Wayward Cavern and perhaps take on Gym 3. https://t.co/SjSdtBbBkK,2021-09-19 20:25:59,1439687235834580992,Annunakitty,"California, USA",0,0,en,Twitter Web App,Going live with my Pokémon Platinum nuzlocke!  Today we brave the Wayward Cavern and perhaps take on Gym 3. ,0.75,0.48522727272727273
285,"RT @Sylfeanne: 💖✨my first #adoptables pokemon set! ✨💖
Flat color for a very low price, as promised ^^
September theme: inari
dm/comment to…",2021-09-19 20:25:59,1439687232777035779,hentaikarma,France,7,0,en,Twitter Web App,": 💖✨my first adoptables pokemon set! ✨💖
Flat color for a very low price, as promised ^^
September theme: inari
dm/comment to…",0.2827777777777778,0.09583333333333333
286,"RT @Spiffieyy: 🎃GIVEAWAY🎃
If you want to win 1 CUSTOM emote make sure to:
⭐️FOLLOW me &amp;
⭐️RETWEET this tweet 
I'll roll 5 random winners on…",2021-09-19 20:25:58,1439687231556497417,meganhertz,nimbus land,8,0,en,Twitter Web App,": 🎃GIVEAWAY🎃
If you want to win 1 CUSTOM emote make sure to:
⭐️FOLLOW me &amp;
⭐️RETWEET this tweet 
I'll roll 5 random winners on…",0.5962962962962962,0.26666666666666666
287,RT @MegamanUMX: X - Dialga Armor. #Pokemon and #MegamanX crossover. https://t.co/AKC9KzmNAK,2021-09-19 20:25:58,1439687229652221957,Gio3Yt,,199,0,en,Twitter for Android,: X - Dialga Armor. Pokemon and MegamanX crossover. ,0.0,0.0
288,"RT @chocohereOwO: And here's check! (With a bonus beri in the bg uwo) next one is twink! 

I was thinking of making a crossover of check wi…",2021-09-19 20:25:57,1439687228230340608,withtheworms,,2,0,en,Twitter Web App,": And here's check! (With a bonus beri in the bg uwo) next one is twink! 

I was thinking of making a crossover of check wi…",0.0,0.0
289,"RT @thegreyzen: Just floating by
#pokemon https://t.co/zDkeEGVfl1",2021-09-19 20:25:57,1439687227123064839,EricSaid14,,1685,0,en,Twitter Web App,": Just floating by
pokemon ",0.0,0.0
290,RT @NyzromeoTV: I am live GI Joes!! https://t.co/rf0djMLzQO #supportsmallstreamers #twitch #twitchaffiliate #r6 #cod #fortnite #xbox #ninte…,2021-09-19 20:25:57,1439687224228986880,sin_pi,,5,0,en,Twitter for iPhone,: I am live GI Joes!!  supportsmallstreamers twitch twitchaffiliate r6 cod fortnite xbox ninte…,0.5,0.2130681818181818
291,"RT @PuffcakeRosie: Oshawott says hi ✨
Pokemon Go Community Day again! https://t.co/x8vTuRYXeF",2021-09-19 20:25:56,1439687223851487243,BrenoSa94099065,,34,0,en,Twitter for iPhone,": Oshawott says hi ✨
Pokemon Go Community Day again! ",0.0,0.0
292,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:25:54,1439687215005716486,purrezii,✨ commissions closed ₍ᐢ.ˬ.ᐢ₎ ✨,648,0,en,Twitter for iPhone,: it marnie pokemon ,0.0,0.0
293,"RT @vivivoovoo: Jenny.
#OfficerJenny #Pokemon https://t.co/NusHT91hiv",2021-09-19 20:25:54,1439687212610691073,ReturnedKing00,,464,0,en,Twitter for Android,": Jenny.
OfficerJenny Pokemon ",0.0,0.0
294,RT @munespice: little guys #Pokemon https://t.co/Brwz5328nv,2021-09-19 20:25:53,1439687209137819648,honeypnut,"Seattle, WA",210,0,en,Twitter for iPhone,: little guys Pokemon ,0.5,-0.1875
295,"@chocohereOwO @0netype Malltale in pokemon oh my goshhHH i love it!!!! A litten is perfect for Check and i LOVE a caterpie for Beri, 'cause it'll grow up into a beautiful butterfree and that's such a perfect pokemon for him! This is such a good idea oh my gosh, i LOVE it. Malltale! i love it THANK you!",2021-09-19 20:25:53,1439687208395579392,withtheworms,,0,2,en,Twitter Web App,"  Malltale in pokemon oh my goshhHH i love it!!!! A litten is perfect for Check and i LOVE a caterpie for Beri, 'cause it'll grow up into a beautiful butterfree and that's such a perfect pokemon for him! This is such a good idea oh my gosh, i LOVE it. Malltale! i love it THANK you!",0.7,0.63
296,RT @DJDANECOUTURE: They should not have let me bring Pokemon Heartgold to my grandfather’s funeral I was catching Ho-Oh and this motherfuck…,2021-09-19 20:25:52,1439687204880662531,Waitt2Rs,,5,0,en,Twitter for iPhone,: They should not have let me bring Pokemon Heartgold to my grandfather’s funeral I was catching Ho-Oh and this motherfuck…,0.9,0.6
297,@bombsfall Village Bridge from Pokemon Black 2/White 2. My favorite part about this town is that you can add to the background music by talking to certain NPCs! https://t.co/0zGH292k4V,2021-09-19 20:25:49,1439687191828041732,StormyCalligo,Texas ➡️ Ottawa,0,0,en,Twitter for Android, Village Bridge from Pokemon Black 2/White 2. My favorite part about this town is that you can add to the background music by talking to certain NPCs! ,0.6682539682539682,0.20039682539682543
298,"RT @mistajonz: ✨Bad enough action figures and video games are being scalped like crazy, now y’all out here scalping Pokémon Oreo cookies…✨…",2021-09-19 20:25:45,1439687175336042496,Ringo_Snoop,"Bornholm, Denmark",13,0,en,Twitter Web App,": ✨Bad enough action figures and video games are being scalped like crazy, now y’all out here scalping Pokémon Oreo cookies…✨…",0.5,-0.16666666666666666
299,RT @lilmisshoundoom: Mega Evolution is close! @Binotweets and @KohakuACE  have got it started but I'm gonna need  energy from you all to ac…,2021-09-19 20:25:44,1439687172416843789,HelperStream,Internet,36,0,en,StreamHelperApp,: Mega Evolution is close!  and   have got it started but I'm gonna need  energy from you all to ac…,0.0,0.0
300,RT @munespice: little guys #Pokemon https://t.co/Brwz5328nv,2021-09-19 20:25:41,1439687160819507206,SuiDaisy,,210,0,en,Twitter for Android,: little guys Pokemon ,0.5,-0.1875
301,"RT @MartaDe72797055: My bby.

#sylveon #cute #cutebby #smol #digitalart #pokemon #pokemonart https://t.co/wD0PloMkcc",2021-09-19 20:25:41,1439687160416948226,Zenimaa_,"Arkansas, USA",119,0,en,Twitter for iPhone,": My bby.

sylveon cute cutebby smol digitalart pokemon pokemonart ",1.0,0.5
302,"RT @aDrive_tK: 🚨GRADED ALT ART DRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and @tgacards
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",2021-09-19 20:25:41,1439687158021885952,Cursed354,The Shadow Realm,858,0,en,Twitter for Android,"_tK: 🚨GRADED ALT ADRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and 
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",0.0,0.0
303,RT @maddestmao: it marnie pokemon https://t.co/0T89nyUAWE,2021-09-19 20:25:38,1439687144965087234,Frosty_Vulpix,He/Him,648,0,en,Twitter for iPhone,: it marnie pokemon ,0.0,0.0
304,"RT @KululinVR: Alright fellow #Vtuber 
I have decided to do a Pokemon typing list for my upcoming stream. 
So drop your PNGs (+follows) and…",2021-09-19 20:25:36,1439687139701235712,live_kitsune,,17,0,en,KitsuneLiveBot,": Alright fellow Vtuber 
I have decided to do a Pokemon typing list for my upcoming stream. 
So drop your PNGs (+follows) and…",0.0,0.0
305,RT @Queerandsad3: I feel like doing something fun so I think I'm going to do a pick my pokemon run of pokemon black. So the first six peopl…,2021-09-19 20:25:35,1439687135578103808,Queerandsad3,so called canada,1,0,en,Twitter for Android,: I feel like doing something fun so I think I'm going to do a pick my pokemon run of pokemon black. So the first six peopl…,0.3222222222222222,0.12777777777777777
306,i love play pokemon!!!,2021-09-19 20:25:34,1439687130624794629,babagingi,999999th Circle Of Hell,0,1,en,Twitter for iPhone,i love play pokemon!!!,0.6,0.9765625
307,RT @lilmisshoundoom: Mega Evolution is close! @Binotweets and @KohakuACE  have got it started but I'm gonna need  energy from you all to ac…,2021-09-19 20:25:32,1439687122487857156,Ace8730,,36,0,en,Twitter for Android,: Mega Evolution is close!  and   have got it started but I'm gonna need  energy from you all to ac…,0.0,0.0
308,"RT @DrLavaYT: Pokemon Origins:

In Gen 1, Tajiri made it so the first thing you see is your mom watching Stand By Me on TV. According to Sh…",2021-09-19 20:25:32,1439687121304969220,JaylonT619,,137,0,en,Twitter for iPhone,": Pokemon Origins:

In Gen 1, Tajiri made it so the first thing you see is your mom watching Stand By Me on TV. According to Sh…",0.3333333333333333,0.25
309,RT @Jellybonesjone1: Another peaceful day at the team rocket hideout. #nichijou #nano #hakase #sakamoto #pokemon #teamrocket https://t.co/D…,2021-09-19 20:25:30,1439687113444888588,b3bsi, Brasil,9,0,en,Twitter Web App,: Another peaceful day at the team rocket hideout. nichijou nano hakase sakamoto pokemon teamrocket ,0.5,0.25
310,@JustJaremi Is that a gen 9 pokemon,2021-09-19 20:25:30,1439687112907915265,drmattdambrosio,Los Angeles,0,0,en,Twitter Web App, Is that a gen 9 pokemon,0.0,0.0
311,"Pokemon Ranger Hottake

Steelix us worse than Charizard. https://t.co/kLUZxynMVV",2021-09-19 20:25:30,1439687111565787136,smugglefish,"Plymouth, England",0,0,en,Twitter for Android,"Pokemon Ranger Hottake

Steelix us worse than Charizard. ",0.6,-0.4
312,"RT @ashsarchive: 2 years ago today, ash ketchum won his first pokémon league and became the first alolan champion! ⚡️#WorldAshKetchumDay ht…",2021-09-19 20:25:30,1439687110949285893,_NamessTairn,A place where DREAMS come true,6,0,en,Twitter for iPhone,": 2 years ago today, ash ketchum won his first pokémon league and became the first alolan champion! ⚡️WorldAshKetchumDay ht…",0.3333333333333333,0.28125
313,I was lucky enough to get a copy of pokemon platinum today all I need is pearl,2021-09-19 20:25:29,1439687110328569860,lilmetaldevil,scorpion hill ,0,0,en,Twitter for Android,I was lucky enough to get a copy of pokemon platinum today all I need is pearl,0.6666666666666667,0.16666666666666666
314,"Melty Blood Type Lumina and Pokémon BDSP.
I can understand leaving out the former, but how you gonna leave out the highest-grossing media franchise ever?
I smell bias. https://t.co/jbQaIvsRYD",2021-09-19 20:25:28,1439687106591432711,Cyntifa,Arcueid's loving arms,0,0,en,Twitter for Android,"Melty Blood Type Lumina and Pokémon BDSP.
I can understand leaving out the former, but how you gonna leave out the highest-grossing media franchise ever?
I smell bias. ",0.0,0.0
315,So what’s up with the Electric name change to “Pokémon 25 Version”? 👀,2021-09-19 20:25:27,1439687098769027072,electric_katy,,0,0,en,Twitter for iPhone,So what’s up with the Electric name change to “Pokémon 25 Version”? 👀,0.0,0.0
316,"Now that I think of it, I never asked your name. Nate… I'll remember that name. Well then, I will test you to see if you're a Trainer who can bring out the hidden potential of Pokémon!",2021-09-19 20:25:24,1439687089206046723,colresstxt,,0,1,en,"Cheap Bots, Done Quick!","Now that I think of it, I never asked your name. Nate… I'll remember that name. Well then, I will test you to see if you're a Trainer who can bring out the hidden potential of Pokémon!",0.6666666666666666,-0.08333333333333333
317,Going back? Seriously! Your are so joking! This so happens to be where you'll be working from now on. After all we so need you to keep working on your studies. You so are the key to our plan. XD001... The ultimate Shadow Pokémon that can never be purified!,2021-09-19 20:25:24,1439687087335395343,LovrinaCipher,,0,0,en,"Cheap Bots, Done Quick!",Going back? Seriously! Your are so joking! This so happens to be where you'll be working from now on. After all we so need you to keep working on your studies. You so are the key to our plan. XD001... The ultimate Shadow Pokémon that can never be purified!,0.6666666666666666,-0.13020833333333331
318,Encountered an openly homophobic umineko fan in the wild this is like finding a shiny Pokémon,2021-09-19 20:25:23,1439687083443040258,theqrtmerchant,,0,4,en,Twitter for iPhone,Encountered an openly homophobic umineko fan in the wild this is like finding a shiny Pokémon,0.45,0.05
319,RT @munespice: little guys #Pokemon https://t.co/Brwz5328nv,2021-09-19 20:25:22,1439687080284667911,TheAresPhoenix,Ireland 🇮🇪,210,0,en,Twitter for Android,: little guys Pokemon ,0.5,-0.1875
320,"RT @Spiffieyy: 🎃GIVEAWAY🎃
If you want to win 1 CUSTOM emote make sure to:
⭐️FOLLOW me &amp;
⭐️RETWEET this tweet 
I'll roll 5 random winners on…",2021-09-19 20:25:15,1439687048412213253,Wohki_,"Prince Edward Island, Canada",8,0,en,Twitter Web App,": 🎃GIVEAWAY🎃
If you want to win 1 CUSTOM emote make sure to:
⭐️FOLLOW me &amp;
⭐️RETWEET this tweet 
I'll roll 5 random winners on…",0.5962962962962962,0.26666666666666666
321,"RT @vivivoovoo: Jenny.
#OfficerJenny #Pokemon https://t.co/NusHT91hiv",2021-09-19 20:25:14,1439687044494729221,Midlist_Author,Avalon,464,0,en,Twitter for Android,": Jenny.
OfficerJenny Pokemon ",0.0,0.0
322,RT @henryvargasart: Oshawott 🐚 Pokemon GO Community Day https://t.co/odHEPPVZIe,2021-09-19 20:25:12,1439687039352508419,MarxyNovaWishes,"Scalchop island🏝, Unova🏙",387,0,en,Twitter for Android,: Oshawott 🐚 Pokemon GO Community Day ,0.0,0.0
323,"RT @MartaDe72797055: My bby.

#sylveon #cute #cutebby #smol #digitalart #pokemon #pokemonart https://t.co/wD0PloMkcc",2021-09-19 20:25:07,1439687014887137289,STEV0SAURUS,he/they • demiboy • bi/ace,119,0,en,Twitter for Android,": My bby.

sylveon cute cutebby smol digitalart pokemon pokemonart ",1.0,0.5
324,"RT @PkmLegendArceus: The pre-order of Pokémon legends Arceus on Amazon UK will include a figure of the game's pokeball and a steelbox.

And…",2021-09-19 20:25:04,1439687005001043969,pokemon_manga96,,85,0,en,Twitter for Android,": The pre-order of Pokémon legends Arceus on Amazon UK will include a figure of the game's pokeball and a steelbox.

And…",0.4,-0.4
325,"RT @NomeDaBarbarian: Strike's over, boys.

NOW you can buy those Pokémon oreos.",2021-09-19 20:25:01,1439686990455353344,trekkingboldly,"Atlantis, Pegasus Galaxy",72,0,en,Twitter for Android,": Strike's over, boys.

NOW you can buy those Pokémon oreos.",0.0,0.0
326,"RT @KululinVR: Alright fellow #Vtuber 
I have decided to do a Pokemon typing list for my upcoming stream. 
So drop your PNGs (+follows) and…",2021-09-19 20:24:59,1439686982855168007,CaptnHurricane,A barn ,17,0,en,TweetDeck,": Alright fellow Vtuber 
I have decided to do a Pokemon typing list for my upcoming stream. 
So drop your PNGs (+follows) and…",0.0,0.0
