,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Place Info,Retweets,Favorites,Language,Source
362,Cuando en tu puta vida viste pokemon esto me ofende muchísimo 😑😑😑😑😑 https://t.co/h5X2O3o8We,2021-09-17 02:52:59,1438697461657260032,azthorn,"Rosario, Argentina",0,1,es,Twitter for Android
363,"RT @p0keluck: ¡Buenas! Hoy os vengo a hablar sobre la Pokédex, la cual ha sido reordenada al completo. De momento,  contará con 284 especie…",2021-09-17 02:52:10,1438697258850078722,Flygon_Cumbiero,Guatemala,28,0,es,Twitter for Android
364,@TheMERCY3 Lo unico qie tengo es mi intento de penta en el lol de pokemon https://t.co/iNKLDhqj9A,2021-09-17 02:51:58,1438697205859299329,TerroZen,,0,1,es,Twitter for Android
365,"@Vic_and_company S-si ño es así, entonces usa el ventilador y pídele ayuda a un pokemon de tipo hielo para que te ayude nya

*aún temblando con ternura mientras le sale una lagrima de tristeza,",2021-09-17 02:51:45,1438697151366934535,juanito_unreal,,0,0,es,Twitter for Android
366,"Pokemon Sword and Shield tienen la peor historia que he jugado en mi vida, aburrida de principio a fin. Aun recuerdo ese Mewtwo en la cueva del Pokemon Yellow, tan imponente y con mejor historia que esta mierda.",2021-09-17 02:51:43,1438697145020862466,Danielcc811,Ecuador-Guayaquil,0,0,es,Twitter Web App
367,RT @Eric_Lostie: poned vuestro pokémon favorito con 2 imágenes y que los demás intenten adivinarlo https://t.co/oJ6sszsMho,2021-09-17 02:51:25,1438697067178864642,LuiguiValera,,52,0,es,Twitter for Android
368,"RT @YT_DracnelGames: 🚨Sorteo Pack Inteleon VMAX🚨

Para participar:
- Estar Suscrito al Canal de YouTube
- Follow @YT_DracnelGames 
- RT y F…",2021-09-17 02:51:23,1438697058790252552,KABEZA87,,38,0,es,Twitter Web App
369,"RT @TalesofLaura: ✨Soy una cuenta nueva y busco mutuals para interactuar✨

- Pokémon 
- Stardew Valley
- Animal Crossing
- Tales of
- Fire…",2021-09-17 02:51:04,1438696979354116098,Gero_24__,"Mexicali, Baja California",87,0,es,Twitter for Android
370,"RT @CooLifeGame: Vaya centro Pókemon más guapo nos estamos marcando!! Ganas de mañana para terminarlo!! 😋😋

Seguimos el subaton.

https://t…",2021-09-17 02:50:54,1438696940078837760,Richip55,Prat de Llobregat,5,0,es,Twitter Web App
371,RT @Pokecarlengues2: ¿Nuevo vídeo de fusiones Pokémon? https://t.co/gpXleRLRo8,2021-09-17 02:50:30,1438696836978679813,AquelBruto,,22,0,es,Twitter for Android
372,Éramos los 898 Pokémon 🥺 https://t.co/j5LifLkxIC,2021-09-17 02:50:00,1438696712147714049,DrSleep88,,1,16,es,Twitter for iPhone
373,Mi primo odia Pokémon es un gran día para recordar,2021-09-17 02:48:19,1438696286916599808,Mark_Bs16,,0,0,es,Twitter Web App
374,"RT @LeafarFa: TERMINAMOS LA CALLE VICTORIA POKEMON PLATINO @PokemonUHA  + MARIO MAKER
Entra, no te arrepentirás uwu
https://t.co/qBRqsLsUiu…",2021-09-17 02:48:13,1438696261855629318,Conia64,"Buenos Aires, Argentina",2,0,es,Twitter for Android
375,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 02:48:09,1438696244935790592,Kevin_SuEz,Colombia - Bogotá,44,0,es,Twitter for Android
376,"RT @don_helecho: ¿Quién es este POKEMON? 🐥

Se esconde entre Pellaea mucronata 🌿

Creditos : @rouchiha_ https://t.co/VRggClVxy5",2021-09-17 02:47:20,1438696039125561345,M99513963,,2,0,es,Twitter for Android
377,Miren un lindo Pokémon 🐛 https://t.co/HjaDdne8Zt,2021-09-17 02:46:52,1438695924096712710,juanjo_mrosales,"Cuba 🇨🇺, Matanzas 🌉",0,7,es,Twitter for Android
378,"venga a disfrutar de un buen stream con pokemon alfa zafiro
https://t.co/OIQr9j3R4j https://t.co/5aQYxiI1XN",2021-09-17 02:45:56,1438695687005343748,carfga941,,0,0,es,Twitter Web App
379,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:44:29,1438695324487405568,Santi_dCA,Guadalajara,357,0,es,Twitter for Android
380,"Hace mazo tiempo, sobre el año 490, la famosa entrenadora pokémon Paula Cruz dijo: hoy voy a ayudar a un escritor",2021-09-17 02:44:27,1438695313695547394,CelebresBot,,0,0,es,"Cheap Bots, Done Quick!"
381,"RT @WikiDexOficial: Nueva pantalla de inicio de Pokémon Masters con motivo de la invasión del Team Rocket.

La música también es reemplazad…",2021-09-17 02:43:03,1438694962950979586,luquicookie,,25,0,es,Twitter for iPhone
382,RT @definitely_emo: 4. a pesar de que trate de dejar afuera a la mayor cantidad de starters posibles se me hace muy difícil pensar en un po…,2021-09-17 02:43:03,1438694962531610624,nanoalba_alba,Piñeyro el barrio injunable,1,0,es,Twitter Web App
383,Jugando Torneo en POKEMON TCG ¿GANAREMOS? #PokemonJCC #PokemonTCG #PokemonTCGOnline #PokemonTradingCardGame #PokemonTrade #PokemonTCG25 #Pokemon https://t.co/iINobm7tJz,2021-09-17 02:43:01,1438694956399566851,I_VAN_CHO_J,Meseta Añil,0,0,es,Twitter Web App
384,Vamos zerar pokémon @colomyxx https://t.co/59MnchC6sE,2021-09-17 02:42:20,1438694783069958145,robgoul1,,0,0,es,Twitter for Android
385,get a man who lee el diario y le gusta pokemon,2021-09-17 02:42:03,1438694712207200256,luladachary,"Buenos Aires, Argentina",0,1,es,Twitter for iPhone
386,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:42:01,1438694704309227523,AlbertoRevert,Alicante,357,0,es,Twitter for Android
387,@Remu4life Dormir? De que generación es ese Pokémon?,2021-09-17 02:41:11,1438694491725119492,Deimostaza,Mar de Bolivia,0,1,es,Twitter for Android
388,@Yessdavsw Dios que clase de Pokémon es ese?,2021-09-17 02:41:07,1438694474486538240,cdmxcarlos,"Venustiano Carranza, Distrito ",0,0,es,Twitter for Android
389,@PKMN_Hematita Amigo un concejo para empezar a hacer un juego de pokemon ?,2021-09-17 02:40:34,1438694336942821380,caballero_sol4r,,0,0,es,Twitter for Android
390,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 02:40:24,1438694294102151168,Antonio12617772,,68,0,es,Twitter for Android
391,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:39:59,1438694189672407042,DiamondWoooW,México,357,0,es,Twitter for Android
392,"RT @Stivensnhy: Ya me acabe la primera parte de Pokémon que había en Netflix.

Dios pensé que duraría más :&lt;",2021-09-17 02:39:30,1438694069975322626,Dani_Brawl_123,"Lanús Oeste, Argentina",1,0,es,Twitter for Android
393,RT @PokemonTyrann: ¿Tus Pokémon han resultado heridos? 😥 ¿Por qué no vienes el Centro Pokémon? La enfermera estará encantada de devolverle…,2021-09-17 02:39:15,1438694006905581571,AkumaTora85,"Ontario, Canada",22,0,es,Twitter Web App
394,@okitafag_ aqueles hack de pokemon go,2021-09-17 02:39:02,1438693950093733888,xnotvena,,0,0,es,Twitter for Android
395,"REACCIONANDO AL VIDEO DEL 5 ANIVERSARIO DE POKÉMON GO! 🔥👀
#PokemonGO5Yearanniversary 

Video
 👉 https://t.co/SibCnDBacZ https://t.co/O5J1Z9Wl0o",2021-09-17 02:37:30,1438693565073342465,Ch3viTv,"150,000 + Suscriptores Youtube",0,9,es,Twitter for iPhone
396,"RT @williechirinos: ¿Y cambiaron un político gris, que su mayor logro es dirigir unas guarimbas y jugar ""Pokemón Go!""? ¿por un diplomático.…",2021-09-17 02:36:40,1438693357388279813,KratosFLML,Grecia- Santa Mónica,29,0,es,Twitter for Android
397,Cuando un juego un Zelda o pokemon https://t.co/VJ06OyFXFy,2021-09-17 02:36:36,1438693340925423621,8vmander085,South Town,1,3,es,Twitter for Android
398,"@CartoonLA Acabo d eliminar cartoon network de mis canales favoritos de la parrilla programática d mi proveedor de televisión satelital.

Después del papelón d eliminar la serie Dragón Ball super de su programación y enterarme que también van a sacar Pokemon, este canal ya no vale la pena👎",2021-09-17 02:36:26,1438693295803207680,OtakuK3nkanryu,Japón,0,0,es,Twitter for Android
399,"@R4ndomMyau A mi me pasaba algo así, hasta que tuve permiso de usar la laptop de mi papá...termine toda la 1ra de Pokémon en un día...por algo ahora uso lentes jaja",2021-09-17 02:36:13,1438693241755365379,darkness_beat,En su casita (closet) uwu,0,0,es,Twitter for Android
400,RT @YuzuyeCh: Ayyy no avise ! Pero ando en stream jugando Pokemon Unite !😂😂🐳 upss,2021-09-17 02:34:38,1438692845754503174,Shiretoujo,,1,0,es,Twitter Web App
401,Curiosidad: el primer y unico titulo de GBA que he tenido fisico es pokemon fire red pero lo jugue en la ds asi que no se si cuente :3,2021-09-17 02:33:43,1438692615239569409,mask_desmith,,0,3,es,Twitter for Android
402,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:33:37,1438692587217596417,rollandroll77,Islote kvt ( ikki ) .,357,0,es,Twitter for iPhone
403,Ayyy no avise ! Pero ando en stream jugando Pokemon Unite !😂😂🐳 upss,2021-09-17 02:33:04,1438692451313651713,YuzuyeCh,Artic Sea 🗻🌊,1,3,es,Twitter for iPhone
404,RT @CelenaVarela: Top momentos esquizofrénicos: cuando salió Pokémon go,2021-09-17 02:33:04,1438692449728307201,sanjinista33,17- chi/lena,3,0,es,Twitter for iPhone
405,#streamplateado y aqui me despido con mi pokemon favorito una sneasel https://t.co/gmGBoZUj3B,2021-09-17 02:32:38,1438692340047171586,garflader,Argentina,0,1,es,Twitter Web App
406,RT @Pokecarlengues2: ¿Nuevo vídeo de fusiones Pokémon? https://t.co/gpXleRLRo8,2021-09-17 02:32:14,1438692238834475010,DrVictini,,22,0,es,Twitter for Android
407,RT @CelenaVarela: Top momentos esquizofrénicos: cuando salió Pokémon go,2021-09-17 02:31:44,1438692113663725570,candeackerman_,Argentina,3,0,es,Twitter for Android
408,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:31:40,1438692099025686531,tomasgajardob,"Puerto Montt, Chile",357,0,es,Twitter for Android
409,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:31:20,1438692015798202392,carlosdebennu,"Cartagena, Colombia",357,0,es,Twitter Web App
410,@EdgarGhoster Para que se burle de que no jugaste todos los juegos de Pokémon -3-,2021-09-17 02:31:10,1438691972106100737,ConejoVampiro,Calle Broca,0,1,es,Twitter for Android
411,"RT @El_senor_Erizo: Hubo insistencia en que dibujara a Lopunny, y como se trata de (junto a Cinccino) el Pokémon que más usé durante la qui…",2021-09-17 02:30:58,1438691921124368387,DexMoun,"Buenos Aires, Argentina",16,0,es,Twitter for Android
412,RT @Nintenderos: Este fantástico fan-art combina a Pokémon con El viaje de Chihiro - https://t.co/CaxEKVrn3X https://t.co/7rAdaDxVoU,2021-09-17 02:30:41,1438691852656463872,ALBERTI61800459,,4,0,es,Twitter Web App
413,"@jkwan_md Nice, so renaming vaccines resembles Pokémon creatures now. 🤣",2021-09-17 02:30:07,1438691707839713284,general_p_fault,Canada,0,0,es,Twitter Web App
414,@bearandhistoys @Jazwares @Pokemon Disfruta tus vacaciones tomando muchas fotos padrísimas,2021-09-17 02:30:05,1438691698645811200,gutsitou,,0,1,es,Twitter for Android
415,@Shin1Sano Que tipo de Pokémon soy,2021-09-17 02:29:40,1438691594551631881,imatsubot,Artemis ♡,0,0,es,Twitter for Android
416,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:29:37,1438691582644035585,elgecko7,,357,0,es,Twitter for Android
417,@ynabed_ Hay unas galletas de pokemon?,2021-09-17 02:29:26,1438691535730745347,SrDariansito,Cuba,0,0,es,Twitter for Android
418,100% real sobre el Pokémon Go. 🤣 https://t.co/yRcpGAiDyi,2021-09-17 02:28:28,1438691295015407617,Stickymoloch,México,0,1,es,Twitter for Android
419,"RT @accionp0eticaes: -¿Eres un Pokemon? -No, ¿por qué? -Pokestasbuenísima. -¿Eres soltero y virgen, verdad? -Y maestro Pokemon también.",2021-09-17 02:27:22,1438691015431389189,celinareynosom,,11,0,es,Twitter for Android
420,Desde q no pude conseguir las galletas de pókemon todo va mal en mi vida ...,2021-09-17 02:27:14,1438690981298294784,ynabed_,,0,3,es,Twitter for Android
421,Buscando ser MASTER en Pokémon Unite https://t.co/3avUXETGc4,2021-09-17 02:27:09,1438690962600087553,JuanILH,,0,0,es,Streamlabs Twitter
422,Pokemon evoluciona a face final (peak) https://t.co/AqauqlzEf2,2021-09-17 02:27:09,1438690960263847946,xxtatto,Pluton ,0,0,es,Twitter for iPhone
423,"TERMINAMOS LA CALLE VICTORIA POKEMON PLATINO @PokemonUHA  + MARIO MAKER
Entra, no te arrepentirás uwu
https://t.co/qBRqsLsUiu
https://t.co/qBRqsLsUiu
https://t.co/qBRqsLsUiu",2021-09-17 02:27:05,1438690942953955328,LeafarFa,,2,1,es,Twitter Web App
424,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:26:53,1438690896023719939,AlvaroDelgadoG4,,357,0,es,Twitter for Android
425,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:26:41,1438690844958236672,xFrozenVoidx,"Terrassa, Barcelona, Spain",357,0,es,Twitter Web App
426,Do any of ya’ll play Pokémon go?,2021-09-17 02:26:27,1438690785034051585,TheoTheVariant,CA/LA,0,0,es,Twitter for iPhone
427,RT @CleverSafo: Quiero hacer un estudio muy serio para descubrir por qué a los gays les gusta tanto Pokémon,2021-09-17 02:26:24,1438690773185216515,duarbrielgg,"San Diego, Venezuela",6,0,es,Twitter for iPhone
428,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:26:11,1438690718835372041,pollomarinela,"Sinaloa, México",357,0,es,Twitter for Android
429,"y además nombres de Pokémon, tipos juntos, evoluciones. en fin, priorities 👾 https://t.co/gqrPp0DKQT",2021-09-17 02:25:41,1438690592511467520,the_togecott,Unova,0,0,es,Twitter for Android
430,"@s4nscraftgamer Nunca pude jugar pokemon, con decirte que jamas tuve una Nintendo o consola
Lo más cercano a consola de videojuegos era una televisión que tenia videojuegos en una opción del control remoto y era tele viejita antes del que cerrarán la tele abierta",2021-09-17 02:25:33,1438690557774204930,E__fren,,0,1,es,Twitter for Android
431,"RT @CentroPokemon: Video del 5° aniversario de Pokémon GO. ""¡Las aventuras continúan!"". https://t.co/fhD7DO6oxK",2021-09-17 02:25:22,1438690511011860484,AlvertoCastill3,"Monterrey, Nuevo León",68,0,es,Twitter for Android
432,RT @Nintenderos: Este fantástico fan-art combina a Pokémon con El viaje de Chihiro - https://t.co/CaxEKVrn3X https://t.co/7rAdaDxVoU,2021-09-17 02:25:11,1438690464836820998,pnami6,"Baza, España",4,0,es,Twitter for Android
433,"RT @TalesofLaura: ✨Soy una cuenta nueva y busco mutuals para interactuar✨

- Pokémon 
- Stardew Valley
- Animal Crossing
- Tales of
- Fire…",2021-09-17 02:25:03,1438690433392168960,Rangosan,"Zaragoza, España",87,0,es,Twitter for Android
434,RT @pokexperto: Vídeo promocional del 5 Aniversario de Pokémon GO https://t.co/e9tqkLPBfq,2021-09-17 02:23:50,1438690128680128516,FedericoAdan28,Monterrey,44,0,es,Twitter for Android
435,"RT @_Jerryl1: Abro hilo sobre los Pokémon basados en México
Opening thread from Mexico-themed Pokémon

#Ludicolo: El Pokémon Optimista/Care…",2021-09-17 02:23:13,1438689971418841091,MariaJOlvera66,"Parras, Coahuila de Zaragoza",66,0,es,Twitter for Android
436,Aunque me parece una total y absoluta falta de respeto al Team Rocket... Jessie y James tratan a sus Pokémon como familia 🥺 https://t.co/xAr41j7nSs,2021-09-17 02:22:57,1438689906574958595,haunted_house94,"San José, Costa Rica",0,1,es,Twitter for Android
437,Como que mi nuevo hobby es dibujar eeveelutions #pokemon #procreate https://t.co/VZongVOZgX,2021-09-17 02:22:08,1438689699820830721,le_exotic,"Ontario, Canada",0,1,es,Twitter for iPad
438,Me acabo de dar cuenta que no seguí el Pokémon Perla. Me siento una vergüenza.,2021-09-17 02:22:06,1438689691734319106,Nickolo34,Mucho más allá ,0,1,es,Twitter for Android
439,"RT @Elesky25: Pokémon Rubí/Zafiro/Esmeralda medley 💚

Espero que os guste 😊 https://t.co/QIa5Dz8bwX",2021-09-17 02:21:56,1438689648662941698,ed_garcia19,Guatemala,357,0,es,Twitter Web App
440,"El vídeo nuevo de la Dua Lipa, es una mezcla de sailor moon y pokemon 🤩",2021-09-17 02:21:41,1438689585945628672,SailorViiolet,"Santiago, Chile",0,4,es,Twitter for iPhone
441,Que me he vuelto un entrenador pokemon https://t.co/0BVokKStHX,2021-09-17 02:21:36,1438689565754236934,ZoraVT_,⛩🇯🇵,0,0,es,Twitter for Android
442,Mimtemdo xfavor traé merch de Pokémon a Argentina con precios adecuados al país xfavor te lo ruego q no sean solo las figuras y peluches chotos del Cebra,2021-09-17 02:21:20,1438689497089253378,liatreppe,any pronouns,0,1,es,Twitter Web App
443,"RT @pokexperto: Estos son todos los Pokémon de Johto añadidos a la versión china de Pokémon Quest.

➡️ Sección de Aventura Pokémon Quest:
h…",2021-09-17 02:20:29,1438689284781973506,zeraora111,Galar,9,0,es,Twitter for Android
444,Quien juega #PokemonTCGOnline ¿? #Pokemon #PokemonUNITE #PokemonTCG @pokexperto @playpokemon @PlaylistGaming @Cleiton74105113 @mynameiskawena 😍😍😍 https://t.co/nWJjCdvHYZ,2021-09-17 02:20:27,1438689274212323328,I_VAN_CHO_J,Meseta Añil,0,0,es,Twitter Web App
445,"RT @_Jerryl1: Abro hilo sobre los Pokémon basados en México
Opening thread from Mexico-themed Pokémon

#Ludicolo: El Pokémon Optimista/Care…",2021-09-17 02:20:04,1438689180800983041,Rager_B12,Planeta Vegeta ,66,0,es,Twitter for Android
446,@kikademanolito Me falta ese pokemon,2021-09-17 02:19:50,1438689118511378434,Sir__Mike,MEXICO CITY,0,1,es,Twitter Web App
447,@Bas_Psy_ Cuál Darkrai? El Pokémon?,2021-09-17 02:19:11,1438688956518912006,PersonaCompleja,,0,2,es,Twitter Web App
448,RT @pokexperto: Póster promocional de la película de Pokémon Los Secretos de la Selva en China. https://t.co/JAuNru4DB4,2021-09-17 02:19:07,1438688940756652032,reaorm,,79,0,es,Twitter for Android
449,RT @MetapodPresi: Pokémon Unite ha alcanzado 9 millones de descargas en Nintendo Switch. Gracias a esto cada usuario tendrá como regalo 200…,2021-09-17 02:18:53,1438688880199303169,ingepokemonyt,México,17,0,es,Twitter Web App
450,Pokémon 3D Diorama Cube. https://t.co/gWp5hqtWzu,2021-09-17 02:18:46,1438688849857859585,hypnospace_,Tokyo,0,2,es,Twitter Web App
451,"RT @CentroPokemon: Pokémon disfrazados para el evento de la Semana de la Moda de Pokémon GO y más cosas para Halloween, extraídos de los da…",2021-09-17 02:18:17,1438688731767181314,Presidentemimi3,,18,0,es,Twitter for Android
